Area Name,Daily Min Temp,Daily Max Temp,Daily Avg Temp,Total Precipitation,Relative Humidity,Water Bodies,Population Density,Day Length,Urban / Rural Area,Forested Area,Crop Area,Graze Land Area,Habitable
Area 3135,18.0,29.82,23.91,65.38,58.34,1,1015,12.89,1,0,1,1,1
Area 3136,24.25,29.89,27.07,99.51,77.44,0,1901,10.42,1,1,1,0,0
Area 3137,26.14,35.11,30.62,93.78,83.71,0,181,11.32,1,1,1,1,0
Area 3138,26.07,40.71,33.39,0.43,84.14,1,1279,10.76,0,1,1,0,1
Area 3139,22.82,33.21,28.02,88.54,51.38,0,8457,10.09,1,0,1,0,0
Area 3140,16.03,23.91,19.97,6.65,84.8,1,2171,10.69,0,1,1,1,1
Area 3141,20.57,26.77,23.67,95.3,57.08,0,9098,10.81,1,1,1,1,0
Area 3142,28.81,40.85,34.83,28.18,55.47,0,7130,10.66,0,0,1,0,0
Area 3143,23.77,35.22,29.49,38.2,76.34,0,431,10.36,0,0,0,0,0
Area 3144,23.07,31.81,27.44,9.16,55.23,1,7245,12.11,1,1,0,1,1
Area 3145,19.03,33.54,26.29,11.23,42.65,1,9826,11.29,1,0,1,0,0
Area 3146,20.53,25.75,23.14,72.67,58.68,0,7079,13.63,1,1,0,1,0
Area 3147,28.43,36.47,32.45,94.43,76.07,0,8472,10.75,0,0,1,1,0
Area 3148,25.0,39.21,32.1,61.07,56.35,0,9608,12.41,0,1,1,0,0
Area 3149,26.81,35.02,30.92,71.59,71.48,1,6212,13.6,1,0,1,1,1
Area 3150,21.82,29.34,25.58,76.2,73.01,0,9398,10.19,0,0,0,1,0
Area 3151,24.45,34.8,29.62,26.28,76.69,1,1689,12.07,1,0,1,0,1
Area 3152,18.73,31.96,25.34,4.52,84.86,0,2586,11.8,1,1,1,0,0
Area 3153,25.58,31.61,28.6,0.19,61.63,0,5934,13.72,1,0,1,0,0
Area 3154,21.41,35.84,28.63,35.06,48.32,0,2690,12.66,0,1,1,1,1
Area 3155,21.64,34.59,28.11,24.15,55.95,1,8779,11.4,1,1,1,0,1
Area 3156,24.74,31.55,28.15,6.23,61.61,1,8903,12.85,0,0,1,1,1
Area 3157,29.04,41.16,35.1,17.95,75.69,0,3520,12.33,0,1,0,0,0
Area 3158,15.96,24.81,20.38,12.45,40.66,0,5308,11.39,0,0,0,0,0
Area 3159,27.37,36.39,31.88,91.49,55.79,0,9689,13.14,1,0,1,1,0
Area 3160,19.39,32.22,25.8,14.03,78.99,0,7314,12.67,0,1,0,1,1
Area 3161,21.66,36.29,28.97,53.76,73.54,1,1556,10.02,1,0,1,1,1
Area 3162,15.33,21.6,18.46,59.31,76.59,0,9629,13.46,0,1,1,0,1
Area 3163,19.52,28.72,24.12,54.35,80.59,1,4597,11.59,0,0,0,0,1
Area 3164,22.54,32.35,27.44,9.91,79.16,1,2967,12.58,0,1,0,1,1
Area 3165,15.84,24.61,20.22,31.88,74.11,1,4683,11.59,1,1,0,1,1
Area 3166,22.37,31.0,26.68,5.13,61.98,1,5354,13.53,0,0,0,1,1
Area 3167,28.91,34.43,31.67,39.57,89.18,0,6445,12.6,1,1,0,1,0
Area 3168,16.58,28.44,22.51,18.86,68.45,1,6671,12.32,0,0,1,1,1
Area 3169,26.47,35.83,31.15,56.16,50.14,0,7183,13.92,0,1,1,1,1
Area 3170,21.15,28.09,24.62,69.28,54.64,0,5398,11.12,0,1,0,0,0
Area 3171,24.83,37.99,31.41,53.21,74.68,1,178,10.26,0,0,0,1,1
Area 3172,18.9,31.93,25.42,43.42,86.24,0,5752,12.06,0,1,1,1,1
Area 3173,17.39,27.26,22.32,38.73,48.94,1,477,11.7,1,0,1,0,0
Area 3174,17.41,25.39,21.4,84.17,44.12,1,264,11.82,0,1,1,1,1
Area 3175,16.06,27.44,21.75,21.94,84.08,1,8067,12.48,0,1,1,1,1
Area 3176,17.78,25.67,21.73,73.42,85.76,0,6041,12.46,0,0,0,1,0
Area 3177,24.96,32.32,28.64,75.75,53.82,0,8446,11.57,1,0,0,1,0
Area 3178,28.23,40.53,34.38,41.92,58.86,0,1246,13.45,0,0,1,0,0
Area 3179,27.21,32.62,29.91,29.73,73.01,1,9355,12.61,0,1,0,0,1
Area 3180,25.28,31.22,28.25,47.05,56.5,0,2316,13.56,1,0,0,1,0
Area 3181,16.66,21.72,19.19,9.32,83.86,0,5549,13.65,0,1,1,0,1
Area 3182,19.34,25.87,22.6,4.59,45.38,0,1563,10.67,0,0,0,0,0
Area 3183,19.65,25.34,22.49,11.16,41.9,0,3570,12.72,1,0,0,0,0
Area 3184,18.75,33.71,26.23,18.71,50.42,0,1616,11.27,0,1,0,1,0
Area 3185,22.73,30.61,26.67,50.42,54.3,0,4523,13.35,0,0,1,0,0
Area 3186,23.03,29.53,26.28,84.91,45.65,0,1626,12.93,1,0,1,1,0
Area 3187,20.35,27.76,24.06,23.56,43.28,1,888,10.79,0,0,0,1,1
Area 3188,20.31,34.67,27.49,93.52,77.78,0,6620,13.75,0,1,1,0,1
Area 3189,27.43,37.63,32.53,95.49,48.21,0,7521,12.73,1,0,0,0,0
Area 3190,26.84,35.49,31.16,95.89,85.7,0,6677,13.79,0,0,0,1,0
Area 3191,19.62,33.35,26.48,83.76,58.4,1,2648,10.81,0,1,1,0,1
Area 3192,28.71,37.66,33.18,36.38,73.53,0,7352,13.48,1,1,1,0,0
Area 3193,29.29,37.64,33.47,7.27,51.27,0,4708,12.67,0,1,1,0,0
Area 3194,19.9,26.97,23.44,56.88,52.02,0,8807,12.21,0,1,1,0,0
Area 3195,20.32,29.09,24.71,55.87,68.74,0,6740,13.28,0,1,1,0,1
Area 3196,22.58,30.75,26.67,85.0,68.03,0,6845,12.53,1,0,0,0,0
Area 3197,29.12,40.89,35.0,99.6,78.44,0,3162,12.68,0,0,0,1,0
Area 3198,28.14,36.04,32.09,50.82,77.89,1,5381,11.01,1,1,0,0,1
Area 3199,16.54,27.31,21.92,34.52,73.53,0,4862,13.27,0,1,0,0,0
Area 3200,20.89,26.55,23.72,18.59,62.46,0,9859,12.6,1,0,1,0,0
Area 3201,23.3,30.21,26.76,0.48,84.53,0,9740,13.38,0,1,1,0,1
Area 3202,22.55,31.62,27.08,50.91,71.13,0,1066,11.41,0,1,1,1,1
Area 3203,17.91,32.28,25.09,55.55,89.51,1,6176,11.33,1,1,1,0,1
Area 3204,27.88,36.65,32.27,82.49,80.97,0,5794,10.1,0,1,0,1,1
Area 3205,25.15,36.79,30.97,50.46,42.22,1,8655,13.07,0,0,1,1,1
Area 3206,27.57,35.12,31.34,91.65,56.03,1,207,11.32,0,1,1,1,1
Area 3207,27.88,34.15,31.02,62.81,68.59,0,7281,11.31,1,1,1,0,0
Area 3208,26.23,31.81,29.02,84.03,76.07,1,8914,12.75,0,0,0,0,1
Area 3209,21.59,29.64,25.62,14.83,67.52,0,4516,11.01,1,1,1,1,0
Area 3210,24.16,30.73,27.45,85.53,79.31,0,609,13.64,1,0,1,1,0
Area 3211,17.41,24.15,20.78,67.51,54.13,0,6915,12.15,0,1,1,0,0
Area 3212,25.1,37.71,31.41,17.02,49.2,0,9356,13.88,0,0,0,1,0
Area 3213,17.69,22.85,20.27,18.98,42.7,0,3965,10.31,1,1,1,1,0
Area 3214,25.41,35.99,30.7,92.65,68.67,0,8595,11.35,0,1,0,1,1
Area 3215,18.44,27.24,22.84,3.22,74.43,0,9260,11.53,1,0,1,1,0
Area 3216,16.76,26.83,21.8,46.25,56.31,0,9730,12.92,0,0,0,1,0
Area 3217,17.48,28.11,22.79,31.35,70.68,0,3971,10.85,0,0,0,0,0
Area 3218,15.03,23.16,19.1,66.51,42.61,0,5613,11.5,0,1,0,0,0
Area 3219,25.78,33.73,29.76,83.96,44.96,0,6608,13.64,0,0,0,1,0
Area 3220,25.99,38.32,32.15,36.04,75.09,0,7264,10.46,0,1,0,1,1
Area 3221,22.72,36.44,29.58,42.69,58.4,0,3600,12.98,0,1,1,1,1
Area 3222,17.42,24.35,20.88,98.19,73.57,0,2299,12.81,0,1,0,1,1
Area 3223,16.25,22.23,19.24,78.39,81.59,0,4001,10.52,0,0,1,1,0
Area 3224,15.29,29.26,22.28,89.72,82.63,0,7858,12.75,0,1,0,0,0
Area 3225,17.49,25.99,21.74,43.88,48.61,0,6170,12.28,0,1,1,0,0
Area 3226,28.36,38.88,33.62,23.41,64.31,1,2370,11.15,0,0,1,0,1
Area 3227,18.62,27.22,22.92,41.19,76.7,0,5485,11.24,0,0,0,1,0
Area 3228,20.31,26.57,23.44,71.61,78.7,0,329,13.33,1,1,0,1,0
Area 3229,16.58,27.47,22.03,10.94,79.23,0,2586,10.92,0,0,0,0,0
Area 3230,18.34,28.59,23.46,27.05,51.41,0,8441,12.05,1,1,1,0,0
Area 3231,22.79,29.82,26.3,4.66,49.63,0,1009,12.72,0,1,0,1,0
Area 3232,24.12,33.63,28.88,43.23,69.5,0,1077,10.52,0,0,1,0,0
Area 3233,18.68,31.65,25.17,82.74,77.05,0,734,13.73,0,1,0,1,1
Area 3234,15.87,26.77,21.32,2.47,55.96,0,6089,11.04,0,0,1,1,0
Area 3235,20.87,26.83,23.85,67.53,45.24,1,4817,11.28,1,0,0,1,0
Area 3236,18.51,28.99,23.75,93.25,75.84,0,2290,12.66,0,0,0,1,0
Area 3237,18.29,30.32,24.31,23.69,54.98,0,5289,10.31,0,0,0,1,0
Area 3238,29.4,42.32,35.86,69.36,48.32,1,5039,12.51,0,0,0,0,1
Area 3239,24.24,35.54,29.89,97.51,47.39,0,7181,13.66,1,0,1,0,0
Area 3240,23.35,29.88,26.62,96.23,55.75,1,3574,11.0,1,0,1,1,1
Area 3241,21.24,33.34,27.29,23.49,69.63,0,6795,11.45,0,0,0,1,0
Area 3242,21.43,33.21,27.32,10.03,57.92,0,7294,10.93,1,1,1,0,0
Area 3243,23.11,28.36,25.74,14.83,41.03,0,1965,13.28,1,1,1,1,0
Area 3244,25.45,34.56,30.01,70.2,44.85,1,398,10.67,0,1,0,0,1
Area 3245,25.53,33.86,29.7,72.58,54.53,0,2839,11.39,0,0,1,1,0
Area 3246,17.58,29.27,23.42,67.42,72.99,1,6801,12.4,0,0,0,1,1
Area 3247,22.5,29.66,26.08,33.61,44.93,0,3825,11.62,0,0,1,0,0
Area 3248,21.18,32.09,26.63,16.98,68.03,0,4640,10.26,0,0,0,0,0
Area 3249,28.06,42.19,35.12,58.08,45.99,1,8389,13.79,1,1,1,1,1
Area 3250,24.47,37.45,30.96,48.37,50.58,0,4914,11.35,0,1,1,0,0
Area 3251,22.99,37.2,30.09,72.88,48.61,1,6234,11.78,1,0,1,1,1
Area 3252,16.73,31.52,24.12,44.14,43.36,0,3622,10.67,0,0,1,0,0
Area 3253,24.08,29.19,26.64,33.86,73.57,1,4518,13.46,1,0,1,0,1
Area 3254,16.76,27.99,22.37,29.35,63.17,0,6918,11.17,0,1,0,0,0
Area 3255,20.06,29.19,24.62,21.15,81.55,0,8224,10.08,1,0,0,0,0
Area 3256,17.14,30.74,23.94,26.57,44.94,1,8262,11.27,1,1,0,1,1
Area 3257,25.38,32.9,29.14,9.48,47.24,0,5589,13.94,0,0,0,0,0
Area 3258,18.09,32.9,25.5,34.69,55.32,0,6185,10.59,0,1,1,1,1
Area 3259,20.88,32.01,26.45,3.66,78.29,0,9137,10.12,1,0,0,1,0
Area 3260,28.44,41.37,34.9,18.64,55.29,0,4285,12.31,0,0,1,0,0
Area 3261,18.06,23.92,20.99,74.68,60.42,1,4326,11.49,1,1,0,1,1
Area 3262,22.62,29.45,26.03,32.55,55.08,0,8196,13.18,0,0,0,0,0
Area 3263,21.29,33.87,27.58,66.82,44.01,0,3981,12.93,1,1,1,1,0
Area 3264,15.27,20.49,17.88,71.69,86.97,0,7792,10.74,1,1,0,1,0
Area 3265,26.89,40.06,33.48,58.12,67.43,1,9344,12.26,0,1,0,1,1
Area 3266,16.04,21.18,18.61,95.87,79.39,0,3715,10.13,0,1,0,1,1
Area 3267,22.11,33.69,27.9,2.14,72.92,0,6905,11.76,0,0,0,1,0
Area 3268,23.41,32.06,27.74,73.87,65.71,0,3257,12.86,0,1,1,1,1
Area 3269,24.43,35.54,29.98,95.88,44.48,0,2205,11.66,1,0,0,1,0
Area 3270,25.33,37.29,31.31,86.23,72.14,1,5276,10.47,0,1,1,0,1
Area 3271,18.8,27.22,23.01,16.79,47.77,0,1093,10.25,0,1,1,0,0
Area 3272,15.15,21.23,18.19,32.68,60.72,0,3196,13.41,0,1,1,1,1
Area 3273,25.85,31.55,28.7,17.25,71.46,0,289,13.57,0,0,0,1,0
Area 3274,23.03,33.92,28.48,60.13,79.11,1,2998,11.37,1,0,0,0,0
Area 3275,27.54,37.75,32.65,71.22,74.25,0,5956,10.66,0,1,0,0,0
Area 3276,27.32,39.74,33.53,31.71,73.58,0,4349,13.91,1,0,0,1,0
Area 3277,27.65,37.75,32.7,53.95,47.45,0,5488,12.18,0,0,1,1,0
Area 3278,22.28,31.5,26.89,69.09,57.31,1,7146,11.91,0,0,0,0,1
Area 3279,20.0,28.99,24.49,42.13,42.15,0,3511,12.97,0,1,0,1,0
Area 3280,26.87,32.14,29.51,85.4,75.97,0,9338,10.68,0,0,1,0,0
Area 3281,21.77,30.12,25.95,77.15,87.63,0,705,12.32,0,1,1,0,1
Area 3282,17.75,32.51,25.13,6.47,53.21,0,1466,13.56,0,0,1,1,0
Area 3283,27.82,41.56,34.69,62.11,44.38,1,6582,10.09,0,0,0,1,1
Area 3284,28.24,36.53,32.39,23.53,63.78,0,9356,12.69,0,0,1,0,0
Area 3285,21.99,32.87,27.43,55.75,82.83,1,5895,12.21,0,0,0,1,1
Area 3286,16.14,29.61,22.87,95.69,67.6,0,617,13.8,1,1,1,0,0
Area 3287,20.82,30.23,25.52,87.91,42.34,0,5318,11.03,1,0,0,1,0
Area 3288,27.05,32.23,29.64,40.45,88.71,0,3907,13.44,0,0,0,0,0
Area 3289,28.53,34.27,31.4,29.15,81.43,1,5535,11.24,0,1,1,0,1
Area 3290,18.05,28.16,23.1,23.44,46.58,0,2372,11.72,0,0,0,1,0
Area 3291,16.0,30.7,23.35,53.25,86.09,1,2408,10.85,1,0,1,1,1
Area 3292,28.16,40.09,34.13,11.42,62.53,0,9394,13.45,1,0,0,0,0
Area 3293,20.84,26.55,23.7,54.93,58.59,0,4892,10.78,0,0,0,0,0
Area 3294,23.13,30.02,26.57,0.13,63.05,1,910,13.44,0,1,0,0,1
Area 3295,29.52,42.23,35.88,32.38,81.73,1,8368,11.82,1,1,1,1,1
Area 3296,16.0,29.41,22.71,21.99,72.97,0,2409,13.34,0,1,0,1,1
Area 3297,24.72,35.9,30.31,97.12,42.96,0,8008,11.06,0,1,0,1,0
Area 3298,16.11,27.56,21.83,72.72,87.88,0,9317,10.53,0,1,1,1,1
Area 3299,20.63,25.92,23.27,34.97,47.39,0,4539,12.22,0,1,1,1,1
Area 3300,27.06,40.34,33.7,9.28,77.28,0,6489,12.04,0,0,0,0,0
Area 3301,21.5,34.38,27.94,51.68,71.81,0,3658,11.43,0,0,0,0,0
Area 3302,29.96,37.55,33.75,21.34,49.38,0,8108,12.65,1,1,0,0,0
Area 3303,23.39,35.47,29.43,53.64,48.54,0,945,10.38,0,0,1,0,0
Area 3304,19.82,26.97,23.39,83.54,83.52,1,8984,12.49,1,0,1,0,1
Area 3305,18.3,23.7,21.0,61.58,60.98,0,1432,10.85,0,1,0,1,0
Area 3306,20.26,27.27,23.76,63.38,72.73,0,6400,10.52,0,0,0,1,0
Area 3307,20.59,27.37,23.98,54.1,65.2,1,1374,13.64,0,1,1,0,1
Area 3308,16.03,24.41,20.22,92.73,76.37,0,7266,11.84,0,0,0,1,0
Area 3309,20.54,29.73,25.14,93.19,63.96,0,9536,13.05,1,1,1,1,0
Area 3310,21.96,32.05,27.01,51.27,54.37,0,437,10.36,0,0,0,1,0
Area 3311,25.84,35.61,30.72,30.58,58.17,0,3394,10.23,1,0,1,0,0
Area 3312,24.85,32.56,28.7,45.96,82.95,1,436,11.98,0,1,0,1,1
Area 3313,25.63,30.92,28.28,18.66,63.4,0,1967,11.26,1,1,1,0,0
Area 3314,15.13,26.18,20.65,63.63,50.67,0,7014,10.02,0,1,0,1,0
Area 3315,18.27,27.22,22.74,50.01,86.73,0,594,10.73,1,1,0,0,0
Area 3316,24.93,32.91,28.92,10.33,79.83,1,4742,10.88,0,1,1,0,1
Area 3317,22.26,35.93,29.09,19.76,42.78,0,3986,11.15,1,0,0,1,0
Area 3318,15.08,27.55,21.31,47.96,89.95,0,8452,13.51,1,0,1,0,0
Area 3319,27.07,40.65,33.86,88.76,74.75,0,2136,11.68,0,0,0,0,0
Area 3320,26.59,36.54,31.57,56.64,48.01,0,9799,12.72,1,0,1,1,0
Area 3321,23.23,29.54,26.38,68.15,51.86,0,5183,10.07,0,1,1,1,1
Area 3322,16.0,27.96,21.98,33.9,74.62,0,3660,13.26,1,1,1,0,0
Area 3323,26.5,33.56,30.03,57.14,78.99,0,9667,10.96,1,1,1,1,0
Area 3324,23.76,33.17,28.46,44.74,51.95,0,9845,11.24,0,1,0,1,0
Area 3325,26.73,32.38,29.55,65.91,52.85,0,2381,10.18,0,1,0,0,0
Area 3326,26.28,39.53,32.9,5.06,55.36,0,1701,11.64,1,0,1,0,0
Area 3327,27.05,33.3,30.17,49.33,69.9,1,1399,13.41,1,1,1,1,1
Area 3328,22.77,36.8,29.79,29.6,48.59,0,9002,11.51,0,0,0,1,0
Area 3329,17.1,30.75,23.93,32.62,45.21,0,4267,13.63,0,1,0,1,0
Area 3330,25.07,34.71,29.89,96.09,73.94,0,2146,13.47,0,1,0,0,0
Area 3331,24.31,36.75,30.53,18.27,78.95,0,2981,10.25,1,1,0,1,0
Area 3332,26.13,37.33,31.73,31.12,65.05,0,5574,11.22,0,0,0,0,0
Area 3333,17.55,30.58,24.06,50.99,58.19,1,1917,13.64,1,0,1,0,0
Area 3334,17.92,27.24,22.58,86.3,61.6,0,2298,10.12,0,1,0,0,0
Area 3335,28.36,41.21,34.79,41.67,59.42,1,3432,13.06,0,1,0,0,1
Area 3336,26.25,35.87,31.06,74.39,88.0,1,1203,13.63,0,0,1,0,1
Area 3337,28.62,43.03,35.83,85.64,78.4,0,3277,13.08,1,0,0,0,0
Area 3338,26.38,36.24,31.31,31.0,50.4,1,4915,12.98,0,0,0,0,1
Area 3339,23.96,33.58,28.77,39.28,59.21,0,2277,13.37,0,0,0,1,0
Area 3340,24.81,37.66,31.24,35.66,67.2,0,1294,12.66,1,1,1,1,0
Area 3341,28.34,41.55,34.94,83.29,70.65,0,4601,11.69,1,0,0,0,0
Area 3342,23.68,34.23,28.95,4.43,63.41,0,6141,10.25,1,1,0,1,0
Area 3343,24.49,31.28,27.88,30.84,80.51,1,8827,13.15,1,0,1,0,1
Area 3344,17.35,27.02,22.19,67.94,78.38,1,7160,13.62,1,0,1,1,1
Area 3345,22.11,36.79,29.45,56.54,65.26,1,9361,12.05,1,0,0,0,0
Area 3346,25.75,38.28,32.01,43.63,82.72,0,8424,12.13,0,1,0,1,1
Area 3347,19.06,32.18,25.62,53.99,77.55,0,363,11.61,0,1,0,1,1
Area 3348,18.03,23.36,20.7,19.76,78.93,0,4562,13.43,0,1,0,1,1
Area 3349,19.71,29.39,24.55,43.07,87.82,0,7068,10.06,1,1,1,1,0
Area 3350,18.62,30.09,24.36,50.17,53.32,0,2152,12.5,0,0,0,0,0
Area 3351,18.22,31.52,24.87,90.12,53.38,0,5046,13.63,1,0,1,0,0
Area 3352,21.37,26.87,24.12,26.08,84.45,0,5925,10.41,0,0,0,0,0
Area 3353,28.62,42.14,35.38,86.78,78.61,0,6144,13.84,1,0,0,1,0
Area 3354,22.61,33.09,27.85,64.42,86.33,0,4189,13.87,0,1,1,0,1
Area 3355,17.82,24.79,21.31,2.03,43.16,0,457,13.72,1,0,1,0,0
Area 3356,16.15,24.33,20.24,72.46,71.39,1,5605,11.85,0,0,1,1,1
Area 3357,25.44,33.26,29.35,3.56,47.23,0,4520,11.53,1,0,0,1,0
Area 3358,20.74,31.05,25.9,99.74,65.19,0,9042,12.82,0,0,1,0,0
Area 3359,27.33,32.84,30.09,87.26,47.79,1,3350,11.27,0,1,0,0,1
Area 3360,24.89,31.48,28.19,29.73,46.4,1,6662,10.27,0,0,1,1,1
Area 3361,26.94,40.07,33.51,25.74,40.61,1,2358,13.61,0,0,0,0,1
Area 3362,19.08,25.41,22.24,38.14,71.51,0,9202,12.54,0,1,1,0,1
Area 3363,25.39,32.72,29.05,35.62,57.95,0,3910,10.83,1,0,1,1,0
Area 3364,18.96,28.49,23.73,37.23,45.26,1,683,10.07,0,1,0,1,1
Area 3365,29.09,39.26,34.17,31.83,56.14,1,3538,12.89,0,1,0,0,1
Area 3366,24.55,37.18,30.86,62.11,48.45,0,8868,13.41,0,0,1,1,0
Area 3367,19.87,29.34,24.6,16.43,87.08,0,6457,11.62,0,0,1,1,0
Area 3368,19.04,31.94,25.49,84.6,56.0,0,9444,10.32,1,1,0,1,0
Area 3369,17.86,29.05,23.46,81.24,56.7,0,6246,12.59,0,1,0,0,0
Area 3370,25.42,31.55,28.49,47.65,81.99,0,5090,11.19,1,1,0,0,0
Area 3371,18.28,24.84,21.56,85.27,72.39,0,1883,10.58,1,0,0,0,0
Area 3372,23.93,33.3,28.61,24.71,75.51,1,1193,12.04,1,0,1,0,1
Area 3373,18.97,27.94,23.45,1.76,71.8,0,4632,11.93,0,1,1,0,1
Area 3374,24.93,37.36,31.15,61.92,87.31,1,5217,12.07,1,1,1,1,1
Area 3375,27.22,38.03,32.63,45.79,50.35,0,8038,13.3,0,1,1,0,0
Area 3376,26.67,35.55,31.11,56.72,89.45,0,6846,11.94,0,1,0,1,1
Area 3377,26.41,33.12,29.77,89.93,81.55,0,2233,13.6,0,0,1,1,0
Area 3378,17.82,25.08,21.45,96.99,69.45,1,8809,13.37,0,1,0,1,1
Area 3379,16.33,27.08,21.7,63.45,73.12,0,9033,12.6,1,0,1,0,0
Area 3380,25.48,34.72,30.1,76.41,72.44,0,6220,10.23,0,0,0,1,0
Area 3381,20.53,30.67,25.6,8.38,42.92,1,2577,13.46,1,0,0,1,0
Area 3382,21.49,28.19,24.84,16.07,50.9,0,5058,13.62,0,1,1,1,1
Area 3383,15.47,27.1,21.28,73.32,88.07,1,6237,11.5,1,0,1,1,1
Area 3384,18.89,32.42,25.66,43.14,66.72,1,2976,12.1,0,1,0,1,1
Area 3385,15.51,23.08,19.29,44.6,58.92,1,142,11.12,1,0,0,0,0
Area 3386,28.19,38.1,33.15,30.86,78.1,0,5929,10.06,1,1,1,0,0
Area 3387,18.65,33.41,26.03,60.74,66.23,0,3541,11.92,0,0,1,1,0
Area 3388,23.36,31.69,27.53,18.52,40.66,1,8695,10.52,1,1,1,1,1
Area 3389,15.58,26.54,21.06,62.69,76.81,0,9618,10.73,1,1,1,0,0
Area 3390,25.0,30.9,27.95,17.38,76.61,0,6446,11.92,0,0,0,0,0
Area 3391,19.85,30.91,25.38,6.38,48.26,1,6949,13.47,0,0,0,0,1
Area 3392,28.47,34.37,31.42,33.04,87.83,0,6786,13.38,1,1,1,1,0
Area 3393,28.32,42.91,35.62,23.11,51.2,1,2750,13.86,0,0,1,0,1
Area 3394,19.88,32.04,25.96,88.9,62.89,1,4445,11.93,0,0,1,0,1
Area 3395,28.51,41.4,34.96,5.5,45.74,1,977,12.21,0,1,0,1,1
Area 3396,29.94,41.98,35.96,17.66,70.16,0,1986,13.29,1,1,1,0,0
Area 3397,27.38,38.28,32.83,54.87,58.77,0,1403,12.8,0,0,1,1,0
Area 3398,27.67,37.17,32.42,48.11,57.66,0,1840,10.73,1,1,1,0,0
Area 3399,18.74,32.32,25.53,4.59,81.35,0,1212,11.59,1,1,1,0,0
Area 3400,23.65,38.22,30.93,0.73,40.48,0,3976,13.72,0,1,0,1,0
Area 3401,16.01,26.0,21.0,98.81,79.9,0,6140,10.58,0,1,0,0,0
Area 3402,16.42,30.74,23.58,65.88,68.57,0,7552,10.84,1,0,1,0,0
Area 3403,29.98,40.82,35.4,36.54,89.3,0,6218,11.6,1,1,0,0,0
Area 3404,19.9,30.28,25.09,47.04,69.47,1,8539,13.76,0,0,0,1,1
Area 3405,26.22,35.77,31.0,26.66,42.77,0,6895,10.46,1,0,0,1,0
Area 3406,27.1,34.19,30.65,34.49,42.53,0,7144,12.69,0,0,1,1,0
Area 3407,27.87,32.91,30.39,64.9,84.16,0,667,10.53,0,1,0,0,0
Area 3408,29.96,37.38,33.67,88.28,82.06,1,6058,12.1,0,1,0,1,1
Area 3409,18.62,28.72,23.67,18.41,57.29,0,9480,12.15,0,1,0,0,0
Area 3410,15.61,24.4,20.01,84.04,70.9,0,1453,10.17,0,1,0,1,1
Area 3411,21.17,30.65,25.91,12.16,64.48,0,5129,13.82,1,0,1,0,0
Area 3412,16.95,31.76,24.35,21.5,88.36,0,9272,13.23,1,0,1,0,0
Area 3413,15.34,23.84,19.59,3.72,87.5,1,5065,11.21,1,0,1,0,1
Area 3414,20.41,29.93,25.17,14.08,89.19,1,268,10.52,0,1,0,0,1
Area 3415,26.76,33.09,29.92,91.73,83.32,0,7812,11.38,0,1,1,0,1
Area 3416,23.49,28.97,26.23,45.94,85.48,1,2771,13.58,0,0,1,0,1
Area 3417,19.69,32.45,26.07,7.77,50.86,1,478,10.53,0,1,0,1,1
Area 3418,24.82,35.52,30.17,95.97,81.55,1,2032,11.4,0,1,0,1,1
Area 3419,18.48,31.09,24.78,87.9,75.44,0,293,11.98,0,1,1,1,1
Area 3420,15.22,21.71,18.47,75.47,88.14,0,8555,10.13,1,0,1,1,0
Area 3421,26.47,37.18,31.82,93.35,68.56,0,9763,11.07,0,1,0,0,0
Area 3422,24.36,31.89,28.12,22.01,44.26,0,4716,12.38,1,0,0,1,0
Area 3423,26.43,33.72,30.07,83.64,69.87,0,5114,11.3,1,0,0,1,0
Area 3424,15.58,20.7,18.14,69.0,74.33,1,7978,13.48,0,0,1,1,1
Area 3425,27.56,33.86,30.71,86.98,51.02,1,1400,13.75,1,0,1,0,0
Area 3426,24.29,32.39,28.34,79.69,59.71,1,3300,11.77,0,1,0,0,1
Area 3427,23.45,29.62,26.54,34.65,69.93,0,3473,12.13,0,1,1,0,1
Area 3428,24.37,39.23,31.8,77.44,58.71,0,8865,12.52,0,1,1,0,0
Area 3429,27.97,36.05,32.01,26.25,58.75,0,9829,12.66,0,1,0,0,0
Area 3430,23.8,30.11,26.96,32.86,46.65,0,1483,10.25,0,0,0,1,0
Area 3431,23.71,30.71,27.21,10.79,87.04,1,9672,10.21,0,1,0,0,1
Area 3432,29.86,40.74,35.3,93.51,77.52,0,3637,13.46,1,1,1,1,0
Area 3433,26.35,31.99,29.17,29.1,40.06,1,8024,10.88,1,1,0,0,1
Area 3434,21.63,35.26,28.45,52.06,78.28,0,9815,12.34,1,0,1,1,0
Area 3435,25.61,40.23,32.92,39.13,76.99,0,5091,12.5,1,0,0,0,0
Area 3436,20.84,28.31,24.57,95.99,40.49,0,5302,10.66,0,1,1,0,0
Area 3437,18.43,27.93,23.18,33.5,58.48,0,4032,13.05,0,0,0,0,0
Area 3438,23.95,29.17,26.56,77.85,70.34,0,3722,13.46,0,0,1,0,0
Area 3439,28.92,40.33,34.63,85.54,62.64,0,9187,11.14,0,0,0,0,0
Area 3440,28.94,38.08,33.51,43.56,78.9,0,564,13.51,0,0,0,1,0
Area 3441,20.13,27.83,23.98,37.82,61.27,1,8080,10.32,1,1,0,0,1
Area 3442,22.92,29.98,26.45,74.77,47.69,1,1710,13.2,0,1,1,0,1
Area 3443,18.17,29.71,23.94,91.29,88.82,1,8904,12.56,0,0,1,0,1
